Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
HDD,,WD,WD5000AUDX-63WNHY0 500GB,250,55.4,2749,https://hdd.userbenchmark.com/SpeedTest/1793/WDC-WD5000AUDX-63WNHY0
HDD,ST3500418AS,Seagate,Barracuda 7200.12 500GB,251,55.3,153370,https://hdd.userbenchmark.com/SpeedTest/441/ST3500418AS
HDD,ST1000DM000,Seagate,Desktop HDD 1TB (2013),252,55.3,1545,https://hdd.userbenchmark.com/SpeedTest/3274/ST1000DM000-9TS15E
HDD,,WD,WD20EURS-63S48Y0 2TB,253,55.2,8057,https://hdd.userbenchmark.com/SpeedTest/2441/WDC-WD20EURS-63S48Y0
HDD,,WD,WD10EUCX-63YZ1Y0 1TB,254,55,610,https://hdd.userbenchmark.com/SpeedTest/2516/WDC-WD10EUCX-63YZ1Y0
HDD,,WD,WD1001FALS-00U9B0 1TB,255,55,3111,https://hdd.userbenchmark.com/SpeedTest/2730/WDC-WD1001FALS-00U9B0
HDD,,Seagate,ST3500411SV 500GB,256,54.8,754,https://hdd.userbenchmark.com/SpeedTest/5943/ST3500411SV
HDD,,Toshiba,MQ01ACF050 500GB,257,54.7,16620,https://hdd.userbenchmark.com/SpeedTest/7527/TOSHIBA-MQ01ACF050
HDD,ST250DM000,Seagate,Barracuda 7200.14 250GB,258,54.7,22943,https://hdd.userbenchmark.com/SpeedTest/3265/ST250DM000-1BD141
HDD,,Seagate,ST3500410AS 500GB,259,54.6,4025,https://hdd.userbenchmark.com/SpeedTest/1333/ST3500410AS
HDD,WD7500BPKX,WD,Black 2.5" 750GB (2013),260,54.4,16145,https://hdd.userbenchmark.com/SpeedTest/1740/WDC-WD7500BPKX-80HPJ
HDD,,Seagate,ST31000525SV 1TB,261,54.4,1819,https://hdd.userbenchmark.com/SpeedTest/9992/ST31000525SV
HDD,,Samsung,HD155UI 1.5TB,262,54.3,864,https://hdd.userbenchmark.com/SpeedTest/6951/SAMSUNG-HD155UI
HDD,WD25EZRX,WD,Green 2.5TB (2011),263,54.1,980,https://hdd.userbenchmark.com/SpeedTest/3574/WDC-WD25EZRX-00MMMB0
HDD,ST31000524AS,Seagate,Barracuda 7200.12 1TB,264,54,273992,https://hdd.userbenchmark.com/Seagate-Barracuda-720012-1TB/Rating/2022
HDD,WD7500BPKT,WD,Black 2.5" 750GB (2011),265,54,16613,https://hdd.userbenchmark.com/SpeedTest/310/WDC-WD7500BPKT-60PK4T0
HDD,,Seagate,ST31500341AS 1.5TB,266,53.7,90,https://hdd.userbenchmark.com/SpeedTest/6611/Seagate-ST31500341AS
HDD,,Hitachi,HTS725050A7E63 500GB,267,53.7,22,https://hdd.userbenchmark.com/SpeedTest/12194/HTS725050A7E63
HDD,,Hitachi,HTS725050A7E630 500GB,268,53.6,40988,https://hdd.userbenchmark.com/SpeedTest/386/HGST-HTS725050A7E630
HDD,,Seagate,STM3500418AS 500GB,269,53.6,6251,https://hdd.userbenchmark.com/SpeedTest/2669/STM3500418AS
HDD,ST1000LM014,Seagate,Laptop SSHD 2.5" (32GB NAND) 1TB,270,53.6,428,https://hdd.userbenchmark.com/Seagate-Laptop-SSHD-25--32GB-NAND-1TB/Rating/3600
HDD,,Hitachi,HDS5C3020ALA632 2TB,271,53.5,8640,https://hdd.userbenchmark.com/SpeedTest/693/Hitachi-HDS5C3020ALA632
HDD,ST1500DL003,Seagate,Barracuda Green 1.5TB,272,53.2,13713,https://hdd.userbenchmark.com/SpeedTest/2196/ST1500DL003-9VT16L
HDD,,,GB0500EAFYL 500GB,273,53.1,464,https://hdd.userbenchmark.com/SpeedTest/5763/GB0500EAFYL
HDD,,Seagate,ST31000524AS 1TB,274,53,278,https://hdd.userbenchmark.com/SpeedTest/12491/Seagate-ST31000524AS
HDD,WD5000AAKX,WD,Blue 500GB (2010),275,53,402245,https://hdd.userbenchmark.com/SpeedTest/398/WDC-WD5000AAKX-001CA0
HDD,ST3500413AS,Seagate,Barracuda 7200.12 500GB,276,53,74429,https://hdd.userbenchmark.com/SpeedTest/1134/ST3500413AS
HDD,,Seagate,STM31000528AS 1TB,277,52.7,939,https://hdd.userbenchmark.com/SpeedTest/4190/STM31000528AS
HDD,,Seagate,ST31000333AS 1TB,278,52.6,10005,https://hdd.userbenchmark.com/SpeedTest/1279/ST31000333AS
HDD,,Hitachi,HDS721025CLA382 250GB,279,52.6,4853,https://hdd.userbenchmark.com/SpeedTest/6106/Hitachi-HDS721025CLA382
HDD,,WD,WD1600HLFS-60G6U2 160GB,280,52.6,3074,https://hdd.userbenchmark.com/SpeedTest/5606/WDC-WD1600HLFS-60G6U2
HDD,WD05PURZ,WD,Purple Surveillance 500GB (2017),281,52.5,9,https://hdd.userbenchmark.com/SpeedTest/430589/WDC-WD05PURZ-85U8XY0
HDD,,Seagate,ST2000LM003 HN-M201RAD 2TB,282,52.3,42211,https://hdd.userbenchmark.com/SpeedTest/12558/ST2000LM003-HN-M201RAD
HDD,,WD,WD5002ABYS-02B1B0 500GB,283,52.3,5711,https://hdd.userbenchmark.com/SpeedTest/4481/WDC-WD5002ABYS-02B1B0
HDD,WD10EARX,WD,Green 1TB (2011),284,52.2,32404,https://hdd.userbenchmark.com/SpeedTest/2607/WDC-WD10EARX-00N0YB0
HDD,,Seagate,ST3640623AS 640GB,285,52.1,703,https://hdd.userbenchmark.com/SpeedTest/5431/ST3640623AS
HDD,,,GB0250EAFYK 250GB,286,52.1,552,https://hdd.userbenchmark.com/SpeedTest/5794/GB0250EAFYK
HDD,,WD,WD7502ABYS-02A6B0 750GB,287,51.9,857,https://hdd.userbenchmark.com/SpeedTest/9643/WDC-WD7502ABYS-02A6B0
HDD,WD7501AALS,WD,Black 750GB (2008),288,51.9,8351,https://hdd.userbenchmark.com/SpeedTest/1987/WDC-WD7501AALS-00J7B0
HDD,ST3750525AS,Seagate,Barracuda 7200.12 750GB,289,51.6,3053,https://hdd.userbenchmark.com/SpeedTest/562/ST3750525AS
HDD,WD6401AALS,WD,Black 640GB (2008),290,51.6,15520,https://hdd.userbenchmark.com/SpeedTest/136/WDC-WD6401AALS-00L3B2
HDD,WD2500AAKX,WD,Blue 250GB (2010),291,51.5,39789,https://hdd.userbenchmark.com/SpeedTest/53/WDC-WD2500AAKX-753CA1
HDD,,Seagate,ST3640323AS 640GB,292,51.4,2282,https://hdd.userbenchmark.com/SpeedTest/3064/ST3640323AS
HDD,,Toshiba,MQ01ACF032 320GB,293,51.3,4500,https://hdd.userbenchmark.com/SpeedTest/4030/TOSHIBA-MQ01ACF032
HDD,HTS727575A9E364,HGST,Travelstar 7K750 2.5" 750GB,294,51.2,12408,https://hdd.userbenchmark.com/SpeedTest/104/Hitachi-HTS727575A9E364
HDD,,Seagate,ST3250312AS 250GB,295,51.2,13516,https://hdd.userbenchmark.com/SpeedTest/2897/ST3250312AS
HDD,WD20EARX,WD,Green 2TB (2011),296,51.1,172315,https://hdd.userbenchmark.com/WD-Green-2TB-2011/Rating/1850
HDD,,Hitachi,HDT721075SLA380 750GB,297,50.8,617,https://hdd.userbenchmark.com/SpeedTest/3276/Hitachi-HDT721075SLA380
HDD,,WD,WD25EZRS-00J99B0 2.5TB,298,50.7,730,https://hdd.userbenchmark.com/SpeedTest/9160/WDC-WD25EZRS-00J99B0
HDD,,Hitachi,HDS721010CLA 1TB,299,50.7,1195,https://hdd.userbenchmark.com/SpeedTest/1227/Hitachi-HDS721010CLA
HDD,,WD,WD2002FYPS-01U1B0 2TB,300,50.7,5077,https://hdd.userbenchmark.com/SpeedTest/3788/WDC-WD2002FYPS-01U1B0
HDD,WD7500AZRX,WD,Green 750GB (2012),301,50.7,1071,https://hdd.userbenchmark.com/SpeedTest/1925/WDC-WD7500AZRX-00A8LB0
HDD,,WD,WD2502ABYS-18B7A0 250GB,302,50.7,1213,https://hdd.userbenchmark.com/SpeedTest/4931/WDC-WD2502ABYS-18B7A0
HDD,,Seagate,ST9750422AS 750GB,303,50.7,692,https://hdd.userbenchmark.com/SpeedTest/6425/ST9750422AS
HDD,,Maxtor,STM3320613AS 320GB,304,50.5,1659,https://hdd.userbenchmark.com/SpeedTest/4882/MAXTOR-STM3320613AS
HDD,,Hitachi,HTS7275 750GB,305,50.5,20,https://hdd.userbenchmark.com/SpeedTest/6142/Hitachi-HTS7275
HDD,,Maxtor,STM31000333AS 1TB,306,50.5,279,https://hdd.userbenchmark.com/SpeedTest/10102/MAXTOR-STM31000333AS
HDD,,Samsung,HD102UJ 1TB,307,50.5,447,https://hdd.userbenchmark.com/SpeedTest/7223/SAMSUNG-HD102UJ
HDD,,,GB1000EAMYC 1TB,308,50.5,1012,https://hdd.userbenchmark.com/SpeedTest/10569/GB1000EAMYC
HDD,ST750LX003,Seagate,Momentus XT 7200 RPM 2.5" 750GB,309,50.3,7501,https://hdd.userbenchmark.com/SpeedTest/840/ST750LX003-1AC154
HDD,WD6400AAKS,WD,Blue 640GB (2008),310,50.2,74720,https://hdd.userbenchmark.com/SpeedTest/2174/WDC-WD6400AAKS-22A7B2
HDD,,Seagate,ST310005 28AS 1TB,311,50.2,6910,https://hdd.userbenchmark.com/SpeedTest/1219/ST310005-28AS
HDD,,Samsung,HE103UJ 1TB,312,49.9,754,https://hdd.userbenchmark.com/SpeedTest/5305/SAMSUNG-HE103UJ
HDD,ST3250318AS,Seagate,Barracuda 7200.12 250GB,313,49.9,39061,https://hdd.userbenchmark.com/SpeedTest/169/ST3250318AS
HDD,,Seagate,FA GoFlex Desk 2TB,314,49.8,72,https://hdd.userbenchmark.com/SpeedTest/9703/Seagate-FA-GoFlex-Desk
HDD,WD5000BPKT,WD,Black 2.5" 500GB (2011),315,49.8,9722,https://hdd.userbenchmark.com/SpeedTest/2036/WDC-WD5000BPKT-60PK4T0
HDD,,WD,WD1002FBYS-02A6B0 1TB,316,49.8,19824,https://hdd.userbenchmark.com/SpeedTest/22/WDC-WD1002FBYS-02A6B0
HDD,,Seagate,ST3320813AS 320GB,317,49.7,3059,https://hdd.userbenchmark.com/SpeedTest/5403/ST3320813AS
HDD,,Hitachi,HDT721010SLA360 1TB,318,49.5,22780,https://hdd.userbenchmark.com/SpeedTest/1320/Hitachi-HDT721010SLA360
HDD,,WD,WD10JUCT-63J6SY0 1TB,319,49.5,2167,https://hdd.userbenchmark.com/SpeedTest/9459/WDC-WD10JUCT-63J6SY0
HDD,WD5000BPKX,WD,Black 2.5" 500GB (2013),320,49.5,3571,https://hdd.userbenchmark.com/SpeedTest/3355/WDC-WD5000BPKX-75HPJT0
HDD,,Seagate,ST3750528AS 750GB,321,49.5,19420,https://hdd.userbenchmark.com/SpeedTest/1714/ST3750528AS
HDD,,Hitachi,HDS5C1010CLA382 1TB,322,49.3,2049,https://hdd.userbenchmark.com/SpeedTest/1569/Hitachi-HDS5C1010CLA382
HDD,,Hitachi,HCS5C1010CLA382 1TB,323,49.3,1906,https://hdd.userbenchmark.com/SpeedTest/3428/Hitachi-HCS5C1010CLA382
HDD,,Hitachi,HDS721050CLA 500GB,324,49.2,2023,https://hdd.userbenchmark.com/SpeedTest/1561/Hitachi-HDS721050CLA
HDD,,Hitachi,HDS5C3015ALA632 1.5TB,325,49.1,401,https://hdd.userbenchmark.com/SpeedTest/5797/Hitachi-HDS5C3015ALA632
HDD,,Samsung,HD642JJ 640GB,326,49.1,10816,https://hdd.userbenchmark.com/SpeedTest/1574/SAMSUNG-HD642JJ
HDD,WD20EARS,WD,Green 2TB (2010),327,49,5095,https://hdd.userbenchmark.com/SpeedTest/2609/WDC-WD20EARS-00M
HDD,,WD,WD3202ABYS-02B7A0 320GB,328,49,938,https://hdd.userbenchmark.com/SpeedTest/8044/WDC-WD3202ABYS-02B7A0
HDD,WD5000AAKS,WD,Blue 500GB (2008),329,49,153975,https://hdd.userbenchmark.com/SpeedTest/1305/WDC-WD5000AAKS-00YGA0
HDD,,Hitachi,HDT721075SLA360 750GB,330,48.8,333,https://hdd.userbenchmark.com/SpeedTest/3764/Hitachi-HDT721075SLA360
HDD,,Seagate,ST31000520AS 1TB,331,48.8,6476,https://hdd.userbenchmark.com/SpeedTest/1280/ST31000520AS
HDD,,Hitachi,HTS72757 750GB,332,48.7,185,https://hdd.userbenchmark.com/SpeedTest/4050/Hitachi-HTS72757
HDD,,Seagate,ST32000542AS 2TB,333,48.7,15327,https://hdd.userbenchmark.com/SpeedTest/696/ST32000542AS
HDD,,Hitachi,HDT72101 1TB,334,48.6,209,https://hdd.userbenchmark.com/SpeedTest/4490/Hitachi-HDT72101
HDD,ST1000LM014,Seagate,Laptop SSHD 2.5" 1TB,335,48.4,47415,https://hdd.userbenchmark.com/Seagate-Laptop-SSHD-25--1TB/Rating/1804
HDD,,Seagate,ST3500312CS 500GB,336,48.4,60276,https://hdd.userbenchmark.com/SpeedTest/1659/ST3500312CS
HDD,WD10JFCX,WD,Red 2.5" 1TB (2013),337,48.3,1608,https://hdd.userbenchmark.com/SpeedTest/2756/WDC-WD10JFCX-68N6GN0
HDD,HD103UJ,Samsung,Spinpoint F1 1TB,338,48.2,52581,https://hdd.userbenchmark.com/SpeedTest/413/SAMSUNG-HD103UJ
HDD,,Hitachi,HDE721010SLA330 1TB,339,48.2,8967,https://hdd.userbenchmark.com/SpeedTest/2356/Hitachi-HDE721010SLA330
HDD,ST2000LX001,Seagate,FireCuda 2.5" 2TB,340,48.2,48867,https://hdd.userbenchmark.com/SpeedTest/192181/ST2000LX001-1RG174
HDD,,Seagate,ST31000340NS 1TB,341,48.2,5503,https://hdd.userbenchmark.com/SpeedTest/1232/ST31000340NS
HDD,,Seagate,ST3320613AS 320GB,342,48.2,11523,https://hdd.userbenchmark.com/SpeedTest/1722/ST3320613AS
HDD,WD1001X06X,WD,Black2 2.5" 1.120 TB (2013),343,48.2,1404,https://hdd.userbenchmark.com/SpeedTest/5448/WDC-WD1001X06X-00SJVT0
HDD,ST320DM000,Seagate,Barracuda 7200.14 320GB,344,48.1,2642,https://hdd.userbenchmark.com/SpeedTest/2924/ST320DM000-1BD14C
HDD,,Toshiba,MK6461GSYN 640GB,345,48,552,https://hdd.userbenchmark.com/SpeedTest/2644/TOSHIBA-MK6461GSYN
HDD,,Seagate,STM3250318AS 250GB,346,47.9,3056,https://hdd.userbenchmark.com/SpeedTest/5134/STM3250318AS
HDD,ST9750420AS,Seagate,Momentus 2.5" 750GB (2010),347,47.8,17085,https://hdd.userbenchmark.com/SpeedTest/922/ST9750420AS
HDD,,Seagate,ST3750330NS 750GB,348,47.6,845,https://hdd.userbenchmark.com/SpeedTest/8704/ST3750330NS
HDD,,Seagate,ST3500320NS 500GB,349,47.6,3449,https://hdd.userbenchmark.com/SpeedTest/507/ST3500320NS
HDD,,,VB0250EAVER 250GB,350,47.5,1533,https://hdd.userbenchmark.com/SpeedTest/1098/VB0250EAVER
HDD,,Seagate,ST3500820AS 500GB,351,47.5,3615,https://hdd.userbenchmark.com/SpeedTest/3950/ST3500820AS
HDD,,Samsung,HD103SI 1TB,352,47.4,33848,https://hdd.userbenchmark.com/SpeedTest/1110/SAMSUNG-HD103SI
HDD,,Seagate,ST3500412AS 500GB,353,47.4,3631,https://hdd.userbenchmark.com/SpeedTest/5332/ST3500412AS
HDD,WD15EARX,WD,Green 1.5TB (2011),354,47.3,5949,https://hdd.userbenchmark.com/SpeedTest/4721/WDC-WD15EARX-22PASB0
HDD,,WD,WD10S12X-55JTET0 1TB,355,47.3,618,https://hdd.userbenchmark.com/SpeedTest/12098/WDC-WD10S12X-55JTET0
HDD,MQ02ABD100H,Toshiba,Notebook SSHD 2.5" 1TB,356,47.3,21004,https://hdd.userbenchmark.com/SpeedTest/24488/TOSHIBA-MQ02ABD100H
HDD,,Seagate,ST3500620AS 500GB,357,47.3,4440,https://hdd.userbenchmark.com/SpeedTest/3388/ST3500620AS
HDD,,Maxtor,S TM3320613AS 320GB,358,47.3,179,https://hdd.userbenchmark.com/SpeedTest/10528/MAXTOR-S-TM3320613AS
HDD,,Toshiba,MK3261GSY 320GB,359,47.2,448,https://hdd.userbenchmark.com/SpeedTest/694/TOSHIBA-MK3261GSY
HDD,WD3200AAKX,WD,Blue 320GB (2010),360,47.2,10430,https://hdd.userbenchmark.com/SpeedTest/2995/WDC-WD3200AAKX-001CA0
HDD,,Hitachi,HDT721050SLA360 500GB,361,47.2,1804,https://hdd.userbenchmark.com/SpeedTest/4865/Hitachi-HDT721050SLA360
HDD,,Seagate,ST31000322CS 1TB,362,47.1,2066,https://hdd.userbenchmark.com/SpeedTest/6933/ST31000322CS
HDD,,Apple,HDD HTS545050A7E362 500GB,363,47.1,2995,https://hdd.userbenchmark.com/SpeedTest/7208/APPLE-HDD-HTS545050A7E362
HDD,,Seagate,ST3750330AS 750GB,364,47,3020,https://hdd.userbenchmark.com/SpeedTest/1776/ST3750330AS
HDD,WD10JPVX,WD,Blue 2.5" 1TB (2004),365,46.9,182325,https://hdd.userbenchmark.com/SpeedTest/3140/WDC-WD10JPVX-22JC3T0
HDD,,Hitachi,HDT721064SLA360 640GB,366,46.8,2971,https://hdd.userbenchmark.com/SpeedTest/6072/Hitachi-HDT721064SLA360
HDD,WD10JPVT,WD,Blue 2.5" 1TB (2011),367,46.8,15122,https://hdd.userbenchmark.com/SpeedTest/1109/WDC-WD10JPVT-75
HDD,,Seagate,ST31000340AS 1TB,368,46.7,6201,https://hdd.userbenchmark.com/SpeedTest/206/ST31000340AS
HDD,,Samsung,HD105SI 1TB,369,46.7,4497,https://hdd.userbenchmark.com/SpeedTest/2699/SAMSUNG-HD105SI
HDD,,Samsung,HM250HJ 250GB,370,46.7,394,https://hdd.userbenchmark.com/SpeedTest/11688/SAMSUNG-HM250HJ
HDD,ST500LM000,Seagate,Laptop Thin SSHD 2.5" 500GB,371,46.6,30212,https://hdd.userbenchmark.com/Seagate-Laptop-Thin-SSHD-25--500GB/Rating/1803
HDD,,Samsung,HD153WI 1.5TB,372,46.6,867,https://hdd.userbenchmark.com/SpeedTest/1489/SAMSUNG-HD153WI
HDD,HD154UI,Samsung,Spinpoint F2 1TB,373,46.6,18725,https://hdd.userbenchmark.com/SpeedTest/1306/SAMSUNG-HD154UI
HDD,ST3500320AS,Seagate,Barracuda 7200.11 500GB,374,46.5,22118,https://hdd.userbenchmark.com/SpeedTest/137/ST3500320AS
HDD,,Toshiba,MQ01ABD100 1TB,375,46.4,269352,https://hdd.userbenchmark.com/SpeedTest/784/TOSHIBA-MQ01ABD100
HDD,,Samsung,HD322HJ 320GB,376,46.4,35375,https://hdd.userbenchmark.com/SpeedTest/1377/SAMSUNG-HD322HJ
HDD,,Toshiba,MQ02ABF100 1TB,377,46.3,5646,https://hdd.userbenchmark.com/SpeedTest/11528/TOSHIBA-MQ02ABF100
HDD,WD5001AALS,WD,Black 500GB (2008),378,46.2,19181,https://hdd.userbenchmark.com/SpeedTest/1199/WDC-WD5001AALS-00L3B2
HDD,,Maxtor,STM3500320AS 500GB,379,46.2,4084,https://hdd.userbenchmark.com/SpeedTest/2192/MAXTOR-STM3500320AS
HDD,,WD,WD15EURS-63S48Y0 1.5TB,380,46.2,417,https://hdd.userbenchmark.com/SpeedTest/7870/WDC-WD15EURS-63S48Y0
HDD,,Samsung,HD161GJ 160GB,381,46.1,11218,https://hdd.userbenchmark.com/SpeedTest/2493/SAMSUNG-HD161GJ
HDD,,Seagate,ST3250310NS 250GB,382,46.1,1112,https://hdd.userbenchmark.com/SpeedTest/1947/ST3250310NS
HDD,,Seagate,STM3320418AS 320GB,383,46.1,645,https://hdd.userbenchmark.com/SpeedTest/5696/STM3320418AS
HDD,,Samsung,HD502HI 500GB,384,46.1,18575,https://hdd.userbenchmark.com/SpeedTest/1270/SAMSUNG-HD502HI
HDD,WD7500BPVX,WD,Blue 2.5" 750GB,385,46.1,10368,https://hdd.userbenchmark.com/SpeedTest/3028/WDC-WD7500BPVX-75JC3T0
HDD,,WD,WD6400AARS-00Y5B1 640GB,386,46,2466,https://hdd.userbenchmark.com/SpeedTest/1604/WDC-WD6400AARS-00Y5B1
HDD,,Samsung,HD321HJ 320GB,387,46,3949,https://hdd.userbenchmark.com/SpeedTest/6799/SAMSUNG-HD321HJ
HDD,,Seagate,ST3750330SV 750GB,388,46,125,https://hdd.userbenchmark.com/SpeedTest/10527/ST3750330SV
HDD,,Seagate,ST3750630AS 750GB,389,45.9,1730,https://hdd.userbenchmark.com/SpeedTest/3071/ST3750630AS
HDD,,Samsung,MZMPC064HBDR-000 1TB,390,45.8,10,https://hdd.userbenchmark.com/SpeedTest/1769/SAMSUNG-MZMPC064HBDR-000
HDD,,Seagate,ST310005 1TB,391,45.8,15,https://hdd.userbenchmark.com/SpeedTest/1342/ST310005
HDD,,Hitachi,HTS725050A9A362 500GB,392,45.8,440,https://hdd.userbenchmark.com/SpeedTest/5508/Hitachi-HTS725050A9A362
HDD,,Seagate,ST1000LM014-SSHD-8GB 1TB,393,45.8,14807,https://hdd.userbenchmark.com/SpeedTest/6737/ST1000LM014-SSHD-8GB
HDD,ST1000LX015,Seagate,FireCuda 2.5" 1TB,394,45.7,91138,https://hdd.userbenchmark.com/SpeedTest/193028/ST1000LX015-1U7172
HDD,,Maxtor,STM31000340AS 1TB,395,45.7,542,https://hdd.userbenchmark.com/SpeedTest/99/MAXTOR-STM31000340AS
HDD,,Seagate,ST3160813AS 160GB,396,45.6,3289,https://hdd.userbenchmark.com/SpeedTest/2850/ST3160813AS
HDD,ST95005620AS,Seagate,Momentus XT SSHD 2.5" 500GB,397,45.5,9584,https://hdd.userbenchmark.com/Seagate-Momentus-XT-SSHD-25--500GB/Rating/1800
HDD,ST500LX005,Seagate,SSHD 500GB,398,45.5,178,https://hdd.userbenchmark.com/SpeedTest/5338/ST500LX005-1CW162
HDD,,Seagate,FreeAgent XTreme 1TB,399,45.5,51,https://hdd.userbenchmark.com/SpeedTest/2882/Seagate-FreeAgent-XTreme
HDD,WD10SPCX,WD,Blue 2.5" 1TB (2013),400,45.5,47395,https://hdd.userbenchmark.com/SpeedTest/3227/WDC-WD10SPCX-22HWST0
HDD,ST320LT007,Seagate,Momentus Thin 7200 2.5" 320GB,401,45.3,8788,https://hdd.userbenchmark.com/SpeedTest/1923/ST320LT007-9ZV142
HDD,,Hitachi,HTS72755 500GB,402,45.3,65,https://hdd.userbenchmark.com/SpeedTest/2252/Hitachi-HTS72755
HDD,,Toshiba,MQ01ABD050 500GB,403,45.1,29085,https://hdd.userbenchmark.com/SpeedTest/924/TOSHIBA-MQ01ABD050
HDD,HM640JJ,Samsung,Spinpoint MP4 2.5" 640GB,404,45,600,https://hdd.userbenchmark.com/SpeedTest/2214/SAMSUNG-HM640JJ
HDD,HD203WI,Samsung,Spinpoint F3 2TB,405,44.9,2926,https://hdd.userbenchmark.com/SpeedTest/640/SAMSUNG-HD203WI
HDD,,Maxtor,STM3160813AS 160GB,406,44.9,935,https://hdd.userbenchmark.com/SpeedTest/7161/MAXTOR-STM3160813AS
HDD,,Seagate,ST3250312CS 250GB,407,44.9,1961,https://hdd.userbenchmark.com/SpeedTest/3255/ST3250312CS
HDD,,Samsung,HM320HJ 320GB,408,44.8,741,https://hdd.userbenchmark.com/SpeedTest/2116/SAMSUNG-HM320HJ
HDD,,WD,WD10EADX-00TDHB0 1TB,409,44.8,8296,https://hdd.userbenchmark.com/SpeedTest/1049/WDC-WD10EADX-00TDHB0
HDD,,,OCZ-AGILITY3 120GB,410,44.8,97,https://hdd.userbenchmark.com/SpeedTest/2512/OCZ-AGILITY3
HDD,ST500LX003,Seagate,Momentus XT 7200 RPM 2.5" 500GB,411,44.8,1203,https://hdd.userbenchmark.com/SpeedTest/7156/ST500LX003-1AC15G
HDD,,Toshiba,MQ01ABF050 500GB,412,44.8,93547,https://hdd.userbenchmark.com/SpeedTest/2789/TOSHIBA-MQ01ABF050
HDD,WD10EARS,WD,Green 1TB (2010),413,44.7,96334,https://hdd.userbenchmark.com/SpeedTest/1117/WDC-WD10EARS-00Y5B1
HDD,ST3320413AS,Seagate,Barracuda 7200.12 320GB,414,44.7,5246,https://hdd.userbenchmark.com/SpeedTest/3234/ST3320413AS
HDD,WD3200AAJS,WD,Blue 320GB (2007),415,44.6,87298,https://hdd.userbenchmark.com/SpeedTest/804/WDC-WD3200AAJS-00L7A0
HDD,,Toshiba,MK6461GSY 640GB,416,44.6,747,https://hdd.userbenchmark.com/SpeedTest/3150/TOSHIBA-MK6461GSY
HDD,,Seagate,ST3320418AS 320GB,417,44.5,21323,https://hdd.userbenchmark.com/SpeedTest/168/ST3320418AS
HDD,WD5000LPCX,WD,Blue 2.5" 500GB (2013),418,44.5,53788,https://hdd.userbenchmark.com/SpeedTest/6849/WDC-WD5000LPCX-24C6HT0
HDD,,Hitachi,HDS5C1050CLA382 500GB,419,44.5,2318,https://hdd.userbenchmark.com/SpeedTest/4543/Hitachi-HDS5C1050CLA382
HDD,ST9500420AS,Seagate,Momentus 2.5" 500GB,420,44.4,40661,https://hdd.userbenchmark.com/SpeedTest/785/ST9500420AS
HDD,WD20EADS,WD,Green 2TB (2009),421,44.4,9728,https://hdd.userbenchmark.com/SpeedTest/1732/WDC-WD20EADS-11R6B1
HDD,,Seagate,ST500LM000-SSHD-8GB 500GB,422,44.4,7493,https://hdd.userbenchmark.com/SpeedTest/9154/ST500LM000-SSHD-8GB
HDD,WD5000BEKT,WD,Black 2.5" 500GB (2010),423,44.3,4142,https://hdd.userbenchmark.com/SpeedTest/2241/WDC-WD5000BEKT-22KA9T0
HDD,,Toshiba,MK3261GSYN 320GB,424,44.3,5529,https://hdd.userbenchmark.com/SpeedTest/30/TOSHIBA-MK3261GSYN
HDD,,Toshiba,MK7559GSXF 750GB,425,44.3,1159,https://hdd.userbenchmark.com/SpeedTest/2028/TOSHIBA-MK7559GSXF
HDD,,Toshiba,MQ01ABD0 500GB,426,44.2,380,https://hdd.userbenchmark.com/SpeedTest/11593/TOSHIBA-MQ01ABD0
HDD,,Hitachi,HDT721032SLA360 320GB,427,44.2,4662,https://hdd.userbenchmark.com/SpeedTest/3078/Hitachi-HDT721032SLA360
HDD,,WD,WD10EURS-630AB1 1TB,428,44.2,1993,https://hdd.userbenchmark.com/SpeedTest/5849/WDC-WD10EURS-630AB1
HDD,,Seagate,ST31500541AS 1.5TB,429,44.2,6843,https://hdd.userbenchmark.com/SpeedTest/667/ST31500541AS
HDD,WD3200AAKS,WD,Blue 320GB (2008),430,44.2,48079,https://hdd.userbenchmark.com/SpeedTest/1186/WDC-WD3200AAKS-00B3A0
HDD,WD15EARS,WD,Green 1.5TB (2010),431,44.1,30648,https://hdd.userbenchmark.com/SpeedTest/1144/WDC-WD15EARS-00MVWB0
HDD,,Hitachi,HDT721032SLA380 320GB,432,44.1,2829,https://hdd.userbenchmark.com/SpeedTest/4609/Hitachi-HDT721032SLA380
HDD,,Hitachi,HTS541010A9 1TB,433,44.1,292,https://hdd.userbenchmark.com/SpeedTest/6753/HGST-HTS541010A9
HDD,,Samsung,HD503HI 500GB,434,44,6934,https://hdd.userbenchmark.com/SpeedTest/4359/SAMSUNG-HD503HI
HDD,,Samsung,HD502IJ 500GB,435,44,21408,https://hdd.userbenchmark.com/SpeedTest/111/SAMSUNG-HD502IJ
HDD,,Toshiba,MQ01ABD075 750GB,436,44,35733,https://hdd.userbenchmark.com/SpeedTest/869/TOSHIBA-MQ01ABD075
HDD,WD5000LPVT,WD,Blue 2.5" 500GB (2012),437,43.9,11401,https://hdd.userbenchmark.com/SpeedTest/241/WDC-WD5000LPVT-22G33T0
HDD,,WD,WD6400AADS-00M2B0 640GB,438,43.8,1177,https://hdd.userbenchmark.com/SpeedTest/10673/WDC-WD6400AADS-00M2B0
